barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,_id,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
null,MCGRILLMATES,1.99,1.99,null,1076,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,MCCORMICK GRILL MATES,A.1. DRY RUB,1.99,MCGRILLMATES,null,null,null,null,null,null,null,null,null,null
null,LINDSAYOL,2.58,2.58,null,1077,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.58,LINDSAYOL,null,null,null,null,null,null,null,null,null,null
null,OBTSAUSAG,6.98,6.98,null,1080,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,6.98,OBTSAUSAG,null,null,null,null,null,null,null,null,null,null
null,HVRSLD DRSG36 FZ,7.49,7.49,null,1081,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,7.49,HVRSLD DRSG36 FZ,null,null,null,null,null,null,null,null,null,null
null,HVRCUPSORIGINAL,5.49,5.49,null,1082,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,5.49,HVRCUPSORIGINAL,null,null,null,null,null,null,null,null,null,null
null,KITCHENA,2.08,2.08,null,1083,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.08,KITCHENA,null,null,null,null,null,null,null,null,null,null
null,BGLW EARLGREYTEA,4.69,4.69,null,1084,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.69,BGLW EARLGREYTEA,null,null,null,null,null,null,null,null,null,null
41800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,null,1085,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,WELCH'S,CAPRI SUN BEVERAGE DRINK,2.98,WELCHS CON,null,null,null,null,null,null,null,null,null,null
null,PEARLS OLIVES BLK,4.49,4.49,null,1086,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.49,PEARLS OLIVES BLK,null,null,null,null,null,null,null,null,null,null
null,ALSK BTRD PCN4.5OZ,4.19,4.19,null,1087,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.19,ALSK BTRD PCN4.5OZ,null,null,null,null,null,null,null,null,null,null
null,ALASKACHIP COMPAN,4.19,4.19,null,1088,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.19,ALASKACHIP COMPAN,null,null,null,null,null,null,null,null,null,null
null,ALASKA CHIP COMPAN,4.19,4.19,null,1089,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMPAN,null,null,null,null,null,null,null,null,null,null
null,ALASKACHIP COMPNY,4.19,4.19,null,1090,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.19,ALASKACHIP COMPNY,null,null,null,null,null,null,null,null,null,null
null,NUTELLA &,0.67,0.67,null,1091,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,NUTELLA,null,0.67,NUTELLA &,null,null,null,null,null,null,null,null,null,null
null,LUCCHESCOLBYJAC,7.99,7.99,null,1092,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,7.99,LUCCHESCOLBYJAC,null,null,null,null,null,null,null,null,null,null
null,LUCCHESE MLDCHED,7.99,7.99,null,1093,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,7.99,LUCCHESE MLDCHED,null,null,null,null,null,null,null,null,null,null
null,LUCERNE MILK29,3.89,3.89,null,1094,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.89,LUCERNE MILK29,null,null,null,null,null,null,null,null,null,null
null,NNCE,3.97,3.97,null,1095,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.97,NNCE,null,null,null,null,null,null,null,null,null,null
null,LEGO 71029,4.99,4.99,null,1096,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.99,LEGO 71029,null,null,null,null,null,null,null,null,null,null
null,LEGO 71029,4.99,4.99,null,1097,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.99,LEGO 71029,null,null,null,null,null,null,null,null,null,null
null,100 STO BABYSPR,5.99,5.99,null,1119,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,5.99,100 STO BABYSPR,null,null,null,null,null,null,null,null,null,null
null,101 LEGO 71029,4.99,4.99,null,1120,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.99,101 LEGO 71029,null,null,null,null,null,null,null,null,null,null
null,102 PCJAMIE PANEL,20.99,20.99,null,1121,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,20.99,102 PCJAMIE PANEL,null,null,null,null,null,null,null,null,null,null
null,103 PCJAMIE PANEL,23.99,23.99,null,1122,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,23.99,103 PCJAMIE PANEL,null,null,null,null,null,null,null,null,null,null
null,104 SFOV,3.05,3.05,null,1123,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.05,104 SFOV,null,null,null,null,null,null,null,null,null,null
null,105 MYLIFE AS,8.87,8.87,null,1124,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,8.87,105 MYLIFE AS,null,null,null,null,null,null,null,null,null,null
null,106 LEGO 30554,4.97,4.97,null,1126,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.97,106 LEGO 30554,null,null,null,null,null,null,null,null,null,null
null,107 LEGO 30554,4.97,4.97,null,1127,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.97,107 LEGO 30554,null,null,null,null,null,null,null,null,null,null
null,108 REINFRCMENT,1.93,1.93,null,1128,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,1.93,108 REINFRCMENT,null,null,null,null,null,null,null,null,null,null
null,109 PFFY,3.18,3.18,null,1129,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.18,109 PFFY,null,null,null,null,null,null,null,null,null,null
null,110 10ZDFP,1.24,1.24,null,1130,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,1.24,110 10ZDFP,null,null,null,null,null,null,null,null,null,null
null,111 500PC ELASTC,2.94,2.94,null,1131,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.94,111 500PC ELASTC,null,null,null,null,null,null,null,null,null,null
70158008678,Krazy Glue Sticks,9.17,9.17,null,1132,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,KRAZY GLUE,null,9.17,112 GLUE STICK,null,null,null,null,null,null,null,null,null,null
70158008678,Krazy Glue Sticks,9.17,9.17,null,1133,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,KRAZY GLUE,null,9.17,113 GLUE STICK,null,null,null,null,null,null,null,null,null,null
null,115 ENRAA24PK,16.24,16.24,null,1135,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,16.24,115 ENRAA24PK,null,null,null,null,null,null,null,null,null,null
null,106 LEGO30554,4.97,4.97,null,1136,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.97,106 LEGO30554,null,null,null,null,null,null,null,null,null,null
null,107 LEGO30554,4.97,4.97,null,1138,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.97,107 LEGO30554,null,null,null,null,null,null,null,null,null,null
null,108 REINFRCMENT,1.93,1.93,null,1140,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,1.93,108 REINFRCMENT,null,null,null,null,null,null,null,null,null,null
null,109 PFFY,3.18,3.18,null,1142,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.18,109 PFFY,null,null,null,null,null,null,null,null,null,null
null,110 10ZDFP,1.24,1.24,null,1144,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,1.24,110 10ZDFP,null,null,null,null,null,null,null,null,null,null
null,111 500PC ELASTC,2.94,2.94,null,1146,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.94,111 500PC ELASTC,null,null,null,null,null,null,null,null,null,null
null,Glue Stick,9.17,9.17,null,1148,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,9.17,112 GLUESTICK,null,null,null,null,null,null,null,null,null,null
null,Glue Stick,9.17,9.17,null,1150,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,9.17,113 GLUESTICK,null,null,null,null,null,null,null,null,null,null
null,115 ENRAA24PK,16.24,16.24,null,1154,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,16.24,115 ENRAA24PK,null,null,null,null,null,null,null,null,null,null
null,116 PLAYDOH,0.56,0.56,null,1156,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,116 PLAYDOH,null,null,null,null,null,null,null,null,null,null
null,117 PLAY DOH,4.56,4.56,null,1158,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.56,117 PLAY DOH,null,null,null,null,null,null,null,null,null,null
null,118 PLAYDOH,0.56,0.56,null,1160,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,118 PLAYDOH,null,null,null,null,null,null,null,null,null,null
null,119 PLAY DOH,0.56,0.56,null,1162,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,119 PLAY DOH,null,null,null,null,null,null,null,null,null,null
null,120 PLAY DOH,0.56,0.56,null,1164,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,120 PLAY DOH,null,null,null,null,null,null,null,null,null,null
null,121 PLAYDON,0.56,0.56,null,1166,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,121 PLAYDON,null,null,null,null,null,null,null,null,null,null
null,122 PLAY DOH,0.56,0.56,null,1169,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,122 PLAY DOH,null,null,null,null,null,null,null,null,null,null
null,123 PLAYDOH,0.56,0.56,null,1171,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,123 PLAYDOH,null,null,null,null,null,null,null,null,null,null
null,124 PLAY DOH,0.56,0.56,null,1173,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,124 PLAY DOH,null,null,null,null,null,null,null,null,null,null
null,125 DGCHOC1PC,1.33,1.33,null,1175,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,1.33,125 DGCHOC1PC,null,null,null,null,null,null,null,null,null,null
null,Sour Cream,4.28,4.28,null,1177,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.28,126 SOURCREAM,null,null,null,null,null,null,null,null,null,null
null,127 EGGS600T,9.12,9.12,null,1179,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,9.12,127 EGGS600T,null,null,null,null,null,null,null,null,null,null
null,FA9 HOUSEKIT,11.23,11.23,null,1184,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,11.23,FA9 HOUSEKIT,null,null,null,null,null,null,null,null,null,null
null,130 19 MILK,3.79,3.79,null,1186,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.79,130 19 MILK,null,null,null,null,null,null,null,null,null,null
null,123 PLAYDOH,0.56,0.56,null,1191,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,123 PLAYDOH,null,null,null,null,null,null,null,null,null,null
null,124 PLAY DOH,0.56,0.56,null,1192,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,0.56,124 PLAY DOH,null,null,null,null,null,null,null,null,null,null
null,125 DGCHOC1PC,1.33,1.33,null,1193,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,1.33,125 DGCHOC1PC,null,null,null,null,null,null,null,null,null,null
null,Sour Cream,4.28,4.28,null,1194,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,4.28,126 SOURCREAM,null,null,null,null,null,null,null,null,null,null
null,Eggs,9.12,9.12,null,1195,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,9.12,127 EGGS 60CT,null,null,null,null,null,null,null,null,null,null
null,129 HOUSE KIT,11.23,11.23,null,1197,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,11.23,129 HOUSE KIT,null,null,null,null,null,null,null,null,null,null
null,130 196 MILK,3.79,3.79,null,1199,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.79,130 196 MILK,null,null,null,null,null,null,null,null,null,null
null,Apple Juice,3.38,3.38,null,1201,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,3.38,131 APPLE JUICE,null,null,null,null,null,null,null,null,null,null
null,132 CHEESESAUCE,2.34,2.34,null,1202,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,132 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,133 CHEESESAUCE,2.34,2.34,null,1203,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,133 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,134 CHEESESAUCE,2.34,2.34,null,1204,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,134 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,135 CHEESESAUCE,2.34,2.34,null,1205,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,135 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,136 CHEESESAUCE,2.34,2.34,null,1206,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,136 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,13-7 CHEESESAUCE,2.34,2.34,null,1207,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,13-7 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,138 CHEESESAUCE,2.34,2.34,null,1209,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,138 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,139 CHEESESAUCE,2.34,2.34,null,1211,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,139 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,140 CVVEESESAUCE,2.34,2.34,null,1212,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,140 CVVEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,141 CHEESESAUCE,2.34,2.34,null,1213,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,141 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,142 CHEESESAUCE,2.34,2.34,null,1214,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,142 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,143 CHEESESAUCE,2.34,2.34,null,1215,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.34,143 CHEESESAUCE,null,null,null,null,null,null,null,null,null,null
null,144 10X10 3D PL,12.62,12.62,null,1217,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,12.62,144 10X10 3D PL,null,null,null,null,null,null,null,null,null,null
null,145 CRAFTS,12.62,12.62,null,1218,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,12.62,145 CRAFTS,null,null,null,null,null,null,null,null,null,null
null,146 MSLRG RLNG,45.86,45.86,null,1219,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,45.86,146 MSLRG RLNG,null,null,null,null,null,null,null,null,null,null
21834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,3.49,3.49,null,1366,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,HEMPLER'S,OSCAR MAYER BACON,3.49,230 HEMPLERS PEPPER,null,null,null,null,null,null,null,null,null,null
34695123621,JHN SLS FDS CHCK BRST STRP FJT RIB MT FLY CKD KP FRZN ENTR BAG 16 OZ,6.99,6.99,null,1372,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,JOHN SOULES FOODS,T.G.I. FRIDAY'S FROZEN APPETIZER,6.99,233 JOHN SOULES,null,null,null,null,null,null,null,null,null,null
null,234 JNOTRKYBRST BNLS,10.99,10.99,null,1374,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,10.99,234 JNOTRKYBRST BNLS,null,null,null,null,null,null,null,null,null,null
51611165893,CLMN HCKR SMKD SLCD PRK BCN WRP 12 OZ,11.98,11.98,null,1376,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,COLEMAN NATURAL,OSCAR MAYER BACON,11.98,235 COLEMAN BA,null,null,null,null,null,null,null,null,null,null
null,236 JIMMYDEAN,6.98,6.98,null,1378,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,6.98,236 JIMMYDEAN,null,null,null,null,TRUE,null,null,null,null,null
23572500000,Signature Roast Beef,17.97,17.97,null,1380,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,SIGNATURE,null,17.97,237 SIG FRM BE,null,null,null,null,null,null,null,null,null,null
null,Jalapeno Peppers,2.69,2.69,null,1382,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,null,null,null,null,null,null,2.69,238 JALAPENO PEPPERS,null,null,null,null,null,null,null,null,null,null
71279275024,FRSH EXP BBY SPNC SWT RED BBY BTR LTC TNDR RBY RDS PRCT SLD MIX MLDD TRY 10 OZ,8.58,8.58,null,1384,null,1,null,null,null,null,600b139e0a7214ada200000a,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,FRESH EXPRESS,null,8.58,239 FRSH EXP S,null,null,null,null,null,null,null,null,null,null
