bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,createDate1,dateScanned1,finishedDate1,modifyDate1,pointsAwardedDate1,purchaseDate1,id_oid
5,All-receipts receipt bonus,5,5,FINISHED,25,601441a984231211ce792603,29-01-2021 17:14,29-01-2021 17:14,29-01-2021 17:14,29-01-2021 17:14,29-01-2021 17:14,24-01-2021 06:00,601442710a720f05f80000bb
5,All-receipts receipt bonus,5,1,FINISHED,28,6014435467804a1228b1dcaf,29-01-2021 17:18,29-01-2021 17:18,29-01-2021 17:18,29-01-2021 17:18,29-01-2021 17:18,29-01-2021 00:00,6014435e0a720f05f80000d1
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,10,6014499c67804a1228b1f5b0,29-01-2021 17:50,29-01-2021 17:50,29-01-2021 17:50,29-01-2021 17:50,29-01-2021 17:50,28-01-2021 17:50,60144adf0a720f05f80000ef
5,All-receipts receipt bonus,5,5,FINISHED,21,6014558767804a1228b20d00,29-01-2021 18:36,29-01-2021 18:36,29-01-2021 18:36,29-01-2021 18:36,29-01-2021 18:36,29-01-2021 00:00,601455900a720f05f8000102
45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,6014485b84231211ce793d79,29-01-2021 17:42,29-01-2021 17:42,29-01-2021 17:42,29-01-2021 17:42,29-01-2021 17:42,28-01-2021 17:42,601448fe0a720f05f80000df
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,29-01-2021 22:10,29-01-2021 22:10,null,29-01-2021 22:10,null,null,601487e20a7214ad5000010d
5,All-receipts receipt bonus,5,5,FINISHED,49.95,60146f2ac8b50e11d8452661,29-01-2021 20:27,29-01-2021 20:27,29-01-2021 20:27,29-01-2021 20:27,29-01-2021 20:27,26-01-2021 06:00,60146fbd0a7214ad500000ba
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 07:52,30-01-2021 07:52,null,30-01-2021 07:52,null,null,601510460a7214ad5000014a
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 15:32,30-01-2021 15:32,null,30-01-2021 15:32,null,null,60157c190a720f05f80001eb
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 00:37,30-01-2021 00:37,null,30-01-2021 00:37,null,null,6014aa550a720f05f800019b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 13:07,30-01-2021 13:07,null,30-01-2021 13:07,null,null,60155a1b0a7214ad50000170
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 06:47,30-01-2021 06:47,null,30-01-2021 06:47,null,null,6015010b0a7214ad50000143
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 12:47,30-01-2021 12:47,null,30-01-2021 12:47,null,null,6015556b0a720f05f80001db
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 07:02,30-01-2021 07:02,null,30-01-2021 07:02,null,null,6015048f0a720f05f80001bf
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 15:57,30-01-2021 15:57,null,30-01-2021 15:57,null,null,601581f40a7214ad50000181
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 00:12,30-01-2021 00:12,null,30-01-2021 00:12,null,null,6014a4760a7214ad50000116
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 18:07,30-01-2021 18:07,null,30-01-2021 18:07,null,null,6015a06b0a7214ad5000018d
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 22:12,30-01-2021 22:12,null,30-01-2021 22:12,null,null,6015d9d80a720f05f8000219
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 05:07,30-01-2021 05:07,null,30-01-2021 05:07,null,null,6014e99b0a7214ad50000137
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 04:17,30-01-2021 04:17,null,30-01-2021 04:17,null,null,6014dde60a7214ad50000132
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 23:57,30-01-2021 23:57,null,30-01-2021 23:57,null,null,6015f2730a720f05f8000224
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 20:27,30-01-2021 20:27,null,30-01-2021 20:27,null,null,6015c13b0a720f05f800020e
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 22:07,30-01-2021 22:07,null,30-01-2021 22:07,null,null,6015d8ab0a720f05f8000218
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 18:17,30-01-2021 18:17,null,30-01-2021 18:17,null,null,6015a2c30a7214ad5000018e
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 09:27,30-01-2021 09:27,null,30-01-2021 09:27,null,null,6015268a0a7214ad50000155
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 05:57,30-01-2021 05:57,null,30-01-2021 05:57,null,null,6014f5520a720f05f80001ba
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 07:37,30-01-2021 07:37,null,30-01-2021 07:37,null,null,60150cc40a720f05f80001c3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 21:32,30-01-2021 21:32,null,30-01-2021 21:32,null,null,6015d0780a720f05f8000214
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 03:32,30-01-2021 03:32,null,30-01-2021 03:32,null,null,6014d3560a720f05f80001ad
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 03:17,30-01-2021 03:17,null,30-01-2021 03:17,null,null,6014cfd30a7214ad5000012b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 17:12,30-01-2021 17:12,null,30-01-2021 17:12,null,null,6015938d0a720f05f80001f6
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 11:27,30-01-2021 11:27,null,30-01-2021 11:27,null,null,601542ab0a720f05f80001d5
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 13:37,30-01-2021 13:37,null,30-01-2021 13:37,null,null,601561230a7214ad50000173
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 12:32,30-01-2021 12:32,null,30-01-2021 12:32,null,null,601551e70a7214ad5000016c
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 17:27,30-01-2021 17:27,null,30-01-2021 17:27,null,null,6015970b0a7214ad50000189
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 21:07,30-01-2021 21:07,null,30-01-2021 21:07,null,null,6015ca9c0a7214ad5000019c
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,30-01-2021 13:47,30-01-2021 13:47,null,30-01-2021 13:47,null,null,6015637b0a7214ad50000175
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 07:02,31-01-2021 07:02,null,31-01-2021 07:02,null,null,6016560f0a7214ad500001dd
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 21:02,31-01-2021 21:02,null,31-01-2021 21:02,null,null,60171af00a7214ad50000229
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 10:32,31-01-2021 10:32,null,31-01-2021 10:32,null,null,601687480a720f05f800025b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 13:12,31-01-2021 13:12,null,31-01-2021 13:12,null,null,6016acc60a720f05f800026e
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 02:57,31-01-2021 02:57,null,31-01-2021 02:57,null,null,60161ca50a7214ad500001be
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 19:42,31-01-2021 19:42,null,31-01-2021 19:42,null,null,6017082f0a720f05f800029b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 20:07,31-01-2021 20:07,null,31-01-2021 20:07,null,null,60170e0c0a7214ad50000223
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 04:47,31-01-2021 04:47,null,31-01-2021 04:47,null,null,6016366a0a720f05f800023a
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 01:07,31-01-2021 01:07,null,31-01-2021 01:07,null,null,601602db0a7214ad500001b3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 23:17,31-01-2021 23:17,null,31-01-2021 23:17,null,null,60173a940a7214ad50000235
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 16:22,31-01-2021 16:22,null,31-01-2021 16:22,null,null,6016d94f0a720f05f8000284
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 11:52,31-01-2021 11:52,null,31-01-2021 11:52,null,null,60169a070a720f05f8000264
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 16:52,31-01-2021 16:52,null,31-01-2021 16:52,null,null,6016e0570a720f05f8000289
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 01:12,31-01-2021 01:12,null,31-01-2021 01:12,null,null,601604070a7214ad500001b4
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 19:22,31-01-2021 19:22,null,31-01-2021 19:22,null,null,6017037e0a7214ad5000021f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 22:12,31-01-2021 22:12,null,31-01-2021 22:12,null,null,60172b590a720f05f80002a9
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 16:32,31-01-2021 16:32,null,31-01-2021 16:32,null,null,6016dba70a720f05f8000285
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 23:47,31-01-2021 23:47,null,31-01-2021 23:47,null,null,6017419a0a7214ad50000239
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 03:12,31-01-2021 03:12,null,31-01-2021 03:12,null,null,601620270a7214ad500001c1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 09:27,31-01-2021 09:27,null,31-01-2021 09:27,null,null,6016780d0a720f05f8000255
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 02:37,31-01-2021 02:37,null,31-01-2021 02:37,null,null,601617f20a720f05f8000232
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 16:47,31-01-2021 16:47,null,31-01-2021 16:47,null,null,6016df2c0a720f05f8000288
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 22:02,31-01-2021 22:02,null,31-01-2021 22:02,null,null,601729000a720f05f80002a8
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 09:17,31-01-2021 09:17,null,31-01-2021 09:17,null,null,601675b30a720f05f8000254
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 08:42,31-01-2021 08:42,null,31-01-2021 08:42,null,null,60166d7e0a7214ad500001e9
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 20:22,31-01-2021 20:22,null,31-01-2021 20:22,null,null,601711900a720f05f800029f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 21:32,31-01-2021 21:32,null,31-01-2021 21:32,null,null,601721f90a720f05f80002a6
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 11:42,31-01-2021 11:42,null,31-01-2021 11:42,null,null,601697af0a720f05f8000263
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 14:12,31-01-2021 14:12,null,31-01-2021 14:12,null,null,6016bad70a7214ad50000205
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,31-01-2021 19:57,31-01-2021 19:57,null,31-01-2021 19:57,null,null,60170bb30a720f05f800029d
5,All-receipts receipt bonus,5,2,FINISHED,23,601836c2c8b50e11d8454b58,01-02-2021 17:13,01-02-2021 17:13,01-02-2021 17:13,01-02-2021 17:13,01-02-2021 17:13,01-02-2021 00:00,601836c70a720f05f8000364
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 03:07,01-02-2021 03:07,null,01-02-2021 03:07,null,null,6017707d0a720f05f80002c7
0,null,209.9,1,FINISHED,20.99,60147d2ac8b50e11d8453f53,29-01-2021 21:59,29-01-2021 21:59,29-01-2021 21:59,01-02-2021 17:31,29-01-2021 21:59,29-01-2021 00:00,601485340a720f05f8000167
0,null,0,0,FLAGGED,0,601830cdc8b50e11d8454a6f,01-02-2021 16:48,01-02-2021 16:48,null,01-02-2021 16:48,null,null,601830cd0a720f05f800034f
0,null,209.8,1,FINISHED,20.98,60147d2ac8b50e11d8453f53,29-01-2021 21:59,29-01-2021 21:59,29-01-2021 21:59,01-02-2021 17:31,29-01-2021 21:59,29-01-2021 00:00,601485370a720f05f8000172
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,1,FINISHED,1,60182f1dc8b50e11d84548c4,01-02-2021 16:41,01-02-2021 16:41,01-02-2021 16:41,01-02-2021 16:41,01-02-2021 16:41,01-03-2021 16:41,60182f290a720f05f800032f
0,null,0,null,SUBMITTED,null,60186237c8b50e11d8454d5f,01-02-2021 20:44,01-02-2021 20:44,null,01-02-2021 20:44,null,null,601868260a720f05f400000e
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 11:32,01-02-2021 11:32,null,01-02-2021 11:32,null,null,6017e6d70a7214ad5000027f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 05:47,01-02-2021 05:47,null,01-02-2021 05:47,null,null,601795fa0a7214ad5000025b
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FLAGGED,1,601890689a1b091205b61c87,01-02-2021 23:37,01-02-2021 23:37,null,01-02-2021 23:37,null,31-01-2021 23:37,601890c70a7214ad28000028
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,3,FINISHED,27,60183c839a1b091205b61aca,01-02-2021 17:38,01-02-2021 17:38,01-02-2021 17:38,01-02-2021 17:38,01-02-2021 17:38,01-02-2021 00:00,60183c850a7214ad50000308
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,5,FINISHED,28,601830ce9a1b091205b618e8,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 00:00,601830ce0a7214ad500002df
5,All-receipts receipt bonus,5,2,FINISHED,1,60182f1dc8b50e11d84548c4,01-02-2021 16:41,01-02-2021 16:41,01-02-2021 16:41,01-02-2021 16:41,01-02-2021 16:41,31-01-2021 16:41,60182f370a720f05f8000335
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 06:22,01-02-2021 06:22,null,01-02-2021 06:22,null,null,60179e2e0a7214ad50000260
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 01:47,01-02-2021 01:47,null,01-02-2021 01:47,null,null,60175dba0a720f05f80002bf
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FLAGGED,1,60182d6dc8b50e11d84547b2,01-02-2021 16:34,01-02-2021 16:34,null,01-02-2021 16:34,null,31-01-2021 16:34,60182d8c0a720f05f8000318
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 00:12,01-02-2021 00:12,null,01-02-2021 00:12,null,null,601747780a7214ad5000023b
0,null,0,0,REJECTED,0,60182f1dc8b50e11d84548c4,01-02-2021 16:41,01-02-2021 16:41,null,01-02-2021 16:41,null,null,60182f390a7214ad500002b8
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 20:27,01-02-2021 20:27,null,01-02-2021 20:27,null,null,6018643e0a7214ad28000002
5,All-receipts receipt bonus,5,4,FINISHED,29,601830ce9a1b091205b618e8,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 16:48,01-02-2021 00:00,601830d30a7214ad500002e1
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,1,FLAGGED,1,601836829a1b091205b6194d,01-02-2021 17:13,01-02-2021 17:13,null,01-02-2021 17:13,null,31-01-2021 17:13,6018369f0a7214ad500002f1
0,null,0,3,REJECTED,3,60183090c8b50e11d84549c0,01-02-2021 16:47,01-02-2021 16:47,null,01-02-2021 16:47,null,30-10-2017 00:00,601830a70a7214ad500002d3
0,null,0,null,SUBMITTED,null,60186237c8b50e11d8454d5f,01-02-2021 20:44,01-02-2021 20:44,null,01-02-2021 20:44,null,null,6018682c0a720f05f4000011
25,COMPLETE_NONPARTNER_RECEIPT,35,1,FINISHED,1,60182f1dc8b50e11d84548c4,01-02-2021 16:42,01-02-2021 16:42,01-02-2021 16:42,01-02-2021 16:42,01-02-2021 16:42,31-01-2021 16:42,60182f610a720f05f800033e
5,All-receipts receipt bonus,5,4,FINISHED,25,601890b2c8b50e11d8454e82,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 00:00,601890b80a7214ad28000020
0,null,210,1,FINISHED,21,60147d2ac8b50e11d8453f53,29-01-2021 21:59,29-01-2021 21:59,29-01-2021 21:59,01-02-2021 17:47,29-01-2021 21:59,29-01-2021 00:00,601485370a720f05f8000175
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 07:17,01-02-2021 07:17,null,01-02-2021 07:17,null,null,6017ab130a720f05f80002e0
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,601890689a1b091205b61c87,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 23:37,01-02-2021 23:37,25-01-2021 00:00,601890d50a720f05f4000057
0,null,209.5,1,FINISHED,20.95,60147d2ac8b50e11d8453f53,29-01-2021 21:59,29-01-2021 21:59,29-01-2021 21:59,01-02-2021 17:47,29-01-2021 21:59,29-01-2021 00:00,6014853a0a7214ad50000106
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,01-02-2021 13:17,01-02-2021 13:17,null,01-02-2021 13:17,null,null,6017ff730a720f05f8000301
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FLAGGED,1,60189c859a1b091205b61de1,02-02-2021 00:27,02-02-2021 00:27,null,02-02-2021 00:27,02-02-2021 00:27,01-02-2021 00:27,60189c850a7214ad28000034
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 00:42,02-02-2021 00:42,null,02-02-2021 00:42,null,null,60189ffe0a720f05f4000066
0,null,0,null,SUBMITTED,null,60186237c8b50e11d8454d5f,02-02-2021 02:30,02-02-2021 02:30,null,02-02-2021 02:30,null,null,6018b92a0a7214ad2800005e
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,4,FINISHED,26,60189c94c8b50e11d8454f6b,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:00,60189c980a7214ad28000040
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 01:22,02-02-2021 01:22,null,02-02-2021 01:22,null,null,6018a95f0a7214ad28000056
0,null,0,null,SUBMITTED,null,60186237c8b50e11d8454d5f,02-02-2021 02:30,02-02-2021 02:30,null,02-02-2021 02:30,null,null,6018b93c0a7214ad28000061
5,All-receipts receipt bonus,5,5,FINISHED,27,60189c94c8b50e11d8454f6b,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:00,60189c9c0a7214ad28000045
25,COMPLETE_NONPARTNER_RECEIPT,25,5,FINISHED,50,60189c74c8b50e11d8454eff,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:43,02-02-2021 00:43,02-02-2021 00:28,01-02-2021 00:00,60189cc00a720f05f4000063
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 02:27,02-02-2021 02:27,null,02-02-2021 02:27,null,null,6018b89c0a7214ad2800005d
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 00:27,02-02-2021 00:27,null,02-02-2021 00:27,null,null,60189c7b0a7214ad2800002e
5,All-receipts receipt bonus,5,4,FINISHED,21,60189c94c8b50e11d8454f6b,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:00,60189c990a7214ad28000041
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 01:12,02-02-2021 01:12,null,02-02-2021 01:12,null,null,6018a7070a7214ad28000055
0,null,0,0,FLAGGED,0,60189c92c8b50e11d8454f5d,02-02-2021 00:28,02-02-2021 00:28,null,02-02-2021 00:28,null,null,60189c920a7214ad2800003a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,REJECTED,1,5fb1bd519c09d811e5211cef,15-11-2020 23:44,15-11-2020 23:44,null,02-02-2021 00:28,15-11-2020 23:44,14-11-2020 23:44,5fb1bd510a7214ad890000e3
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,01-02-2021 00:28,60189ca00a7214ad28000048
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 01:32,02-02-2021 01:32,null,02-02-2021 01:32,null,null,6018abb90a720f05f400006d
5,All-receipts receipt bonus,5,2,FINISHED,11,54943462e4b07e684157a532,02-02-2021 00:27,02-02-2021 00:27,02-02-2021 00:27,02-02-2021 00:27,02-02-2021 00:27,01-02-2021 00:27,60189c750a720f05f400005d
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 01:57,02-02-2021 01:57,null,02-02-2021 01:57,null,null,6018b1920a720f05f400006e
5,All-receipts receipt bonus,5,1,REJECTED,10,60189c90c8b50e11d8454f49,02-02-2021 00:28,02-02-2021 00:28,null,02-02-2021 00:28,null,02-02-2021 00:00,60189c900a7214ad28000038
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,60189c74c8b50e11d8454eff,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,26-01-2021 00:00,60189cc10a7214ad28000050
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 01:37,02-02-2021 01:37,null,02-02-2021 01:37,null,null,6018ace50a7214ad28000057
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,1,FLAGGED,1,60189c74c8b50e11d8454eff,02-02-2021 00:27,02-02-2021 00:27,null,02-02-2021 00:27,02-02-2021 00:27,01-02-2021 00:27,60189c7d0a7214ad28000030
5,All-receipts receipt bonus,5,1,FINISHED,2.23,60189c74c8b50e11d8454eff,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,60189cae0a7214ad2800004f
0,null,0,3,REJECTED,3,60189c74c8b50e11d8454eff,02-02-2021 00:28,02-02-2021 00:28,null,02-02-2021 00:28,null,30-10-2017 00:00,60189cb40a720f05f4000060
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 00:47,02-02-2021 00:47,null,02-02-2021 00:47,null,null,6018a12c0a720f05f4000067
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 02:47,02-02-2021 02:47,null,02-02-2021 02:47,null,null,6018bd4b0a720f05f4000074
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,02-02-2021 01:47,02-02-2021 01:47,null,02-02-2021 01:47,null,null,6018af3b0a7214ad28000059
0,null,0,null,SUBMITTED,null,60189c74c8b50e11d8454eff,02-02-2021 00:28,02-02-2021 00:28,null,02-02-2021 00:28,null,null,60189cb60a720f05f4000061
5,All-receipts receipt bonus,5,2,FINISHED,11,60189c74c8b50e11d8454eff,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,02-02-2021 00:28,01-02-2021 00:28,60189cbe0a720f05f4000062
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,REJECTED,1,5fb2da582357ec11d4ecc403,16-11-2020 20:00,16-11-2020 20:00,null,02-02-2021 00:28,16-11-2020 20:00,15-11-2020 20:00,5fb2da580a7214ad89000114
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 19:02,03-02-2021 19:02,null,03-02-2021 19:02,null,null,601af3530a720f05f4000212
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 14:58,03-02-2021 14:58,null,03-02-2021 14:58,null,null,601aba020a7214ad280001d1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 09:27,03-02-2021 09:27,null,03-02-2021 09:27,null,null,601a6c8d0a720f05f40001c4
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 08:07,03-02-2021 08:07,null,03-02-2021 08:07,null,null,601a59ce0a7214ad2800019b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 04:17,03-02-2021 04:17,null,03-02-2021 04:17,null,null,601a23e60a7214ad28000187
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 14:12,03-02-2021 14:12,null,03-02-2021 14:12,null,null,601aaf5b0a720f05f40001dd
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 20:47,03-02-2021 20:47,null,03-02-2021 20:47,null,null,601b0bf00a720f05f400021b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 05:02,03-02-2021 05:02,null,03-02-2021 05:02,null,null,601a2e730a720f05f40001a9
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 12:12,03-02-2021 12:12,null,03-02-2021 12:12,null,null,601a93390a720f05f40001d5
0,null,0,null,SUBMITTED,null,542ace60e4b0b3d724922499,03-02-2021 17:04,03-02-2021 17:04,null,03-02-2021 17:04,null,null,601b2c090a7214ad2800021a
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,03-02-2021 17:17,03-02-2021 17:17,null,03-02-2021 17:17,null,null,601adab60a720f05f4000207
